학교ID,개방ID,시도명,시도교육청명,학교명,설립일자,소재지지번주소,소재지도로명주소,위도,경도,시군구별,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2009_해당지역예측학생수,2010_해당지역예측학생수,2011_해당지역예측학생수,2012_해당지역예측학생수,2013_해당지역예측학생수,2014_해당지역예측학생수,2015_해당지역예측학생수,2016_해당지역예측학생수,2017_해당지역예측학생수,2018_해당지역예측학생수,2019_해당지역예측학생수,2020_해당지역예측학생수,2021_해당지역예측학생수,2022_해당지역예측학생수,2023_해당지역예측학생수,2024_해당지역예측학생수,2025_해당지역예측학생수,2026_해당지역예측학생수,2027_해당지역예측학생수,2028_해당지역예측학생수,2029_해당지역예측학생수,2030_해당지역예측학생수,상관계수,2024_예측학생수,2025_예측학생수,2026_예측학생수,2027_예측학생수,2028_예측학생수,2029_예측학생수,2030_예측학생수
B000005291,4781859993,충북,충청북도교육청,청주대성초등학교,1924-03-01,충청북도 청주시 청원구 내덕동 262,충청북도 청주시 청원구 대성로300번길 34,36.65403128,127.4897886,청원구,238.0,282.0,314.0,352.0,361.0,362.0,374.0,372.0,406.0,423.0,455.0,504.0,513.0,539.0,549.0,9437,9086,8614,8130,7888,8243,8596,8933,9497,10156,10899,10935,11277,11817,12402,12661,12731,12568,12020,11093,9853,8902,0.817749843940546,559.6944809491772,563.4349469188769,554.7250047322905,525.4424997123556,475.90804322790353,409.64836033608,358.83145837630235
B000005398,4988692104,충북,충청북도교육청,관기초등학교,1920-10-10,충청북도 보은군 마로면 관기리 294,충청북도 보은군 마로면 관기송현로 109,36.43617767,127.8212759,보은군,71.0,63.0,53.0,48.0,43.0,44.0,44.0,41.0,44.0,39.0,38.0,37.0,33.0,32.0,29.0,2300,2134,1927,1734,1570,1443,1345,1301,1257,1202,1176,1118,1087,1067,1070,1056,1048,1002,936,822,716,611,0.9617868566131799,33.26609330232109,33.04880102533561,31.79937043266909,30.00670914753887,26.910294200495766,24.03117153043814,21.1792103950037
B000005300,5017779052,충북,충청북도교육청,목행초등학교,1946-09-01,충청북도 충주시 목행동 577-1,충청북도 충주시 목행초길 16,37.00806042,127.9191523,충주시,721.0,675.0,605.0,551.0,509.0,519.0,484.0,482.0,479.0,465.0,498.0,438.0,413.0,388.0,345.0,15809,14633,13610,12459,11361,10614,10241,9920,9826,9903,9920,9665,9491,9346,9052,8614,8173,7787,7389,6913,6354,6050,0.9546115564295364,392.26549423062085,371.9484703314821,354.1653156261135,335.82931673301323,313.8998306196571,288.146505541157,274.14111945195475
B000005476,5045485734,충북,충청북도교육청,쌍봉초등학교,1941-04-27,충청북도 음성군 금왕읍 쌍봉리 413,충청북도 음성군 금왕읍 금일로371번길 58-17,37.00331437,127.5419176,음성군,101.0,85.0,81.0,85.0,84.0,73.0,54.0,58.0,59.0,49.0,54.0,56.0,55.0,58.0,56.0,7146,6677,6193,5713,5235,5073,4944,4927,4923,4951,5022,4884,4776,4690,4621,4504,4194,3955,3614,3199,2743,2374,0.870838819455324,52.35391882566245,46.702320179680484,42.345119933262126,36.12836142268196,28.562511622415784,20.249192323810057,13.521966838754103
B000022498,5063987612,충북,충청북도교육청,충주용산초등학교,1999-09-01,충청북도 충주시 용산동 1671,충청북도 충주시 남산로 109,36.96227839,127.9445948,충주시,919.0,929.0,910.0,870.0,818.0,801.0,792.0,794.0,824.0,804.0,795.0,707.0,653.0,644.0,569.0,15809,14633,13610,12459,11361,10614,10241,9920,9826,9903,9920,9665,9491,9346,9052,8614,8173,7787,7389,6913,6354,6050,0.8048589279781257,690.0110218154737,672.2117289472793,656.6323025365696,640.5685416260449,621.356606466724,598.7946910170172,586.5248836883753
B000005475,5258320629,충북,충청북도교육청,수봉초등학교,1911-06-21,충청북도 음성군 음성읍 읍내리 209,충청북도 음성군 음성읍 시장로126번길 19,36.93972277,127.6925993,음성군,711.0,660.0,610.0,514.0,470.0,440.0,397.0,395.0,378.0,370.0,331.0,279.0,242.0,219.0,204.0,7146,6677,6193,5713,5235,5073,4944,4927,4923,4951,5022,4884,4776,4690,4621,4504,4194,3955,3614,3199,2743,2374,0.9353559982140223,259.2892748741217,200.14028823185117,154.53832756248767,89.47444225599008,10.29112142843428,-76.71512989051848,-147.12150431309215
B000022491,5285974204,충북,충청북도교육청,충주남산초등학교,1937-04-01,충청북도 충주시 용산동 2109,충청북도 충주시 거룡2길 31,36.96126707,127.936835,충주시,1243.0,1176.0,1083.0,1073.0,1036.0,1024.0,1023.0,1044.0,1035.0,1041.0,1078.0,971.0,896.0,862.0,805.0,15809,14633,13610,12459,11361,10614,10241,9920,9826,9903,9920,9665,9491,9346,9052,8614,8173,7787,7389,6913,6354,6050,0.8187594107125145,919.6398157375722,900.4375062698878,883.630042654182,866.3000672162264,845.5737649336463,821.2334225471709,807.9964563835063
B000005428,5745110988,충북,충청북도교육청,양산초등학교,1910-03-25,충청북도 영동군 양산면 가곡리 293-2,충청북도 영동군 양산면 금강로 1500,36.12464366,127.6663805,영동군,85.0,76.0,74.0,67.0,63.0,58.0,50.0,50.0,39.0,34.0,35.0,34.0,34.0,27.0,24.0,3340,3069,2873,2636,2385,2216,2082,2021,1990,1936,1931,1856,1804,1746,1632,1635,1590,1533,1494,1408,1310,1115,0.9644782918072176,28.228452795305593,26.594134027159605,24.523996920841356,23.1075873217815,19.984222564880277,16.425039469806798,9.342991474507514
B000005333,5769265890,충북,충청북도교육청,남천초등학교,1965-03-03,충청북도 제천시 남천동 260,충청북도 제천시 풍양로21안길 25,37.136378,128.2172663,제천시,389.0,324.0,274.0,241.0,209.0,190.0,190.0,178.0,177.0,176.0,170.0,146.0,135.0,140.0,127.0,9810,8968,8281,7603,6950,6491,6247,6139,6087,6139,6214,6132,6102,6058,5887,5582,5266,4970,4584,4267,3837,3582,0.9786018553432801,127.91532310255789,109.20661381915019,91.68200006000873,68.82895644166891,50.061042382047816,24.602988610322086,9.505770675926584
B000005344,5970706224,충북,충청북도교육청,장락초등학교,2002-03-01,충청북도 제천시 장락동 626,충청북도 제천시 죽하로 25,37.1543615,128.222511,제천시,1468.0,1384.0,1340.0,1270.0,1177.0,1101.0,1081.0,1008.0,977.0,1020.0,1025.0,1004.0,981.0,949.0,931.0,9810,8968,8281,7603,6950,6491,6247,6139,6087,6139,6214,6132,6102,6058,5887,5582,5266,4970,4584,4267,3837,3582,0.974641926416528,937.091014422191,893.7199445677782,853.0938791345305,800.1152938060387,756.6069737305676,697.589378675512,662.5905723056534
B000005456,6132448792,충북,충청북도교육청,청안초등학교,1911-11-03,충청북도 괴산군 청안면 읍내리 221-1,충청북도 괴산군 청안면 청안읍내로3길 8,36.77253031,127.6398176,괴산군,98.0,85.0,80.0,74.0,67.0,58.0,53.0,48.0,48.0,46.0,40.0,34.0,38.0,38.0,40.0,2295,2113,1896,1686,1468,1331,1217,1155,1128,1089,1067,989,967,908,849,832,759,740,667,622,577,512,0.9847759466683871,34.4095972698024,31.263922486061013,30.445185213580373,27.299510429838985,25.360395837121693,23.421281244404398,20.62033794381275
B000005463,6138485908,충북,충청북도교육청,연풍초등학교,1912-04-01,충청북도 괴산군 연풍면 삼풍리 162,충청북도 괴산군 연풍면 중앙로 53,36.76327316,127.9964865,괴산군,110.0,93.0,82.0,79.0,73.0,54.0,46.0,44.0,36.0,30.0,27.0,23.0,28.0,28.0,24.0,2295,2113,1896,1686,1468,1331,1217,1155,1128,1089,1067,989,967,908,849,832,759,740,667,622,577,512,0.9790851554398964,20.305029757590958,15.813366249458902,14.64430314460261,10.15263963647056,7.383805967074089,4.6149722976776175,0.6155458863271548
B000005474,6145561575,충북,충청북도교육청,남신초등학교,1968-03-01,충청북도 음성군 음성읍 읍내리 757-6,충청북도 음성군 음성읍 설성로 33-20,36.93240014,127.6848075,음성군,433.0,413.0,376.0,338.0,323.0,339.0,334.0,328.0,345.0,365.0,347.0,348.0,319.0,320.0,305.0,7146,6677,6193,5713,5235,5073,4944,4927,4923,4951,5022,4884,4776,4690,4621,4504,4194,3955,3614,3199,2743,2374,0.899895984220421,315.13343257569784,302.2918821440151,292.39146100475,278.26575552989897,261.0746476939365,242.18514125249354,226.89955380316792
B000005374,6159838974,충북,충청북도교육청,미원초등학교,1919-06-20,충청북도 청주시 상당구 미원면 미원리 292-2,충청북도 청주시 상당구 미원면 단재로 2482,36.63579644,127.6598856,상당구,251.0,228.0,200.0,180.0,145.0,125.0,124.0,109.0,95.0,92.0,81.0,76.0,63.0,68.0,72.0,17762,16615,16076,15495,14851,15173,15104,14766,14320,14121,13856,13354,12395,11688,10620,9400,8103,6833,6464,6123,5964,5958,0.8830892530158888,-17.190013141415534,-54.56440414181765,-91.16076233033786,-101.79387742605752,-111.62014367982553,-116.20189246090797,-116.37478864132618
B000023053,6258296966,충북,충청북도교육청,충주교현초등학교,1905-04-04,충청북도 충주시 교현동 339-1,충청북도 충주시 교동2길 15,36.9741152,127.9374972,충주시,668.0,593.0,522.0,485.0,443.0,407.0,407.0,403.0,377.0,367.0,373.0,293.0,265.0,253.0,250.0,15809,14633,13610,12459,11361,10614,10241,9920,9826,9903,9920,9665,9491,9346,9052,8614,8173,7787,7389,6913,6354,6050,0.95022368914357,271.9987640052751,247.61355177533233,226.2695791659039,204.26206336654508,177.9415168326385,147.0314632350466,130.22170242347602
B000005450,6334966301,충북,충청북도교육청,문백초등학교,1935-09-01,충청북도 진천군 문백면 봉죽리 297,충청북도 진천군 문백면 봉죽길 22,36.78627514,127.4331518,진천군,103.0,89.0,92.0,79.0,68.0,64.0,63.0,71.0,75.0,84.0,69.0,60.0,57.0,59.0,61.0,5010,4725,4551,4240,3928,3800,3666,3583,3527,3613,3673,3552,3529,3554,3458,3330,3285,3361,3325,3240,3216,3114,0.8553605839803278,59.544941807488556,58.47659279697369,60.28091557028769,59.426236361875795,57.40824378645884,56.83845764751757,54.416866557017215
B000005453,6412094831,충북,충청북도교육청,괴산명덕초등학교,1911-09-01,충청북도 괴산군 괴산읍 서부리 335,충청북도 괴산군 괴산읍 읍내로4길 53,36.80953639,127.7874714,괴산군,300.0,293.0,259.0,244.0,210.0,195.0,201.0,192.0,193.0,188.0,189.0,177.0,153.0,135.0,120.0,2295,2113,1896,1686,1468,1331,1217,1155,1128,1089,1067,989,967,908,849,832,759,740,667,622,577,512,0.9658558468140516,146.6131864065076,138.53353534049114,136.4306124602951,128.35096139427867,123.37035457276167,118.3897477512447,111.19553789794239
B000005354,6446339130,충북,충청북도교육청,백운초등학교,1908-04-01,충청북도 제천시 백운면 평동리 600,충청북도 제천시 백운면 구학산로 45,37.14063763,128.0209489,제천시,79.0,69.0,64.0,52.0,52.0,47.0,51.0,48.0,43.0,56.0,65.0,56.0,54.0,48.0,44.0,9810,8968,8281,7603,6950,6491,6247,6139,6087,6139,6214,6132,6102,6058,5887,5582,5266,4970,4584,4267,3837,3582,0.8089022970554929,46.61447927816773,44.51439835023477,42.54723393672794,39.9819452083035,37.87521845464923,35.01751339448728,33.32282783555404
B000005299,6596427500,충북,충청북도교육청,충주금릉초등학교,2006-04-17,충청북도 충주시 금릉동 31-5,충청북도 충주시 금봉대로 792,36.99439631,127.9304338,충주시,1139.0,1109.0,1030.0,949.0,901.0,863.0,842.0,776.0,736.0,704.0,729.0,689.0,671.0,650.0,641.0,15809,14633,13610,12459,11361,10614,10241,9920,9826,9903,9920,9665,9491,9346,9052,8614,8173,7787,7389,6913,6354,6050,0.9675884254781126,641.7538741111593,608.0206011102127,578.4944256490668,548.0503379974189,511.6398211075083,468.880411566626,445.62663607391
B000005413,6679453134,충북,충청북도교육청,군서초등학교,1909-06-15,충청북도 옥천군 군서면 동평리 551,충청북도 옥천군 군서면 성왕로 517,36.27845779,127.5275742,옥천군,59.0,53.0,49.0,43.0,39.0,40.0,41.0,42.0,38.0,36.0,44.0,36.0,33.0,28.0,27.0,3612,3371,3099,2808,2583,2489,2416,2380,2337,2376,2301,2143,2067,1936,1856,1670,1513,1419,1289,1163,1005,912,0.9469758993890859,26.911174438870248,24.3899402203493,22.880411452572428,20.79276528437037,18.769354382882216,16.23206134768279,14.738591396584393
B000005370,6730404376,충북,충청북도교육청,남일초등학교,1925-05-12,충청북도 청주시 상당구 남일면 쌍수리 321-33,충청북도 청주시 상당구 남일면 단재로 630,36.57578681,127.5094731,상당구,370.0,344.0,321.0,296.0,284.0,257.0,268.0,256.0,267.0,250.0,270.0,252.0,258.0,230.0,200.0,17762,16615,16076,15495,14851,15173,15104,14766,14320,14121,13856,13354,12395,11688,10620,9400,8103,6833,6464,6123,5964,5958,0.9039091514402329,169.5734814410151,142.33162125476784,115.65686224433296,107.9064795082302,100.7442016951922,97.40460588207475,97.27858339856088
B000005421,6811541199,충북,충청북도교육청,증약초등학교대정분교장,1935-08-20,충청북도 옥천군 군북면 대정리 577,충청북도 옥천군 군북면 방아실길 3-2,36.38977228,127.5388131,옥천군,32.0,35.0,31.0,26.0,24.0,19.0,16.0,16.0,11.0,12.0,7.0,6.0,6.0,7.0,6.0,3612,3371,3099,2808,2583,2489,2416,2380,2337,2376,2301,2143,2067,1936,1856,1670,1513,1419,1289,1163,1005,912,0.9412839323357657,0.6117489422002684,-2.409103874611926,-4.217767344550435,-6.719110441273909,-9.143489135021277,-12.183583052577497,-13.97300542177198
B000005352,6823833227,충북,충청북도교육청,수산초등학교,1923-04-01,충청북도 제천시 수산면 수산리 349,충청북도 제천시 수산면 지곡로 12,36.93620174,128.1882506,제천시,48.0,49.0,45.0,34.0,31.0,31.0,32.0,29.0,34.0,32.0,32.0,28.0,21.0,15.0,11.0,9810,8968,8281,7603,6950,6491,6247,6139,6087,6139,6214,6132,6102,6058,5887,5582,5266,4970,4584,4267,3837,3582,0.8160084214220772,22.273769280907512,20.025119595258925,17.91878950996784,15.172021223067983,12.916255557401517,9.856384149715144,8.041809245156944
B000005400,6922821223,충북,충청북도교육청,산외초등학교,1926-04-20,충청북도 보은군 산외면 구티리 52-2,충청북도 보은군 산외면 구티1길 27,36.55288507,127.7316751,보은군,66.0,46.0,34.0,33.0,33.0,25.0,22.0,26.0,24.0,24.0,22.0,23.0,16.0,15.0,12.0,2300,2134,1927,1734,1570,1443,1345,1301,1257,1202,1176,1118,1087,1067,1070,1056,1048,1002,936,822,716,611,0.933006493664982,15.703493440039313,15.451654908856955,14.003583354558383,11.925915472303917,8.337216402955288,5.000355864789018,1.694975143020546
B000005461,6935917913,충북,충청북도교육청,칠성초등학교,1929-05-03,충청북도 괴산군 칠성면 도정리 311,충청북도 괴산군 칠성면 칠성로 26,36.785642,127.862358,괴산군,99.0,99.0,90.0,79.0,80.0,76.0,72.0,72.0,66.0,66.0,71.0,54.0,51.0,51.0,41.0,2295,2113,1896,1686,1468,1331,1217,1155,1128,1089,1067,989,967,908,849,832,759,740,667,622,577,512,0.9312299804064588,53.050475940217,50.47158445213906,49.80036611962562,47.22147463154769,45.63174700191061,44.04201937227352,41.7457461294644
B000005447,6947281897,충북,충청북도교육청,한천초등학교,1949-09-01,충청북도 진천군 덕산읍 용몽리 518-3,충청북도 진천군 덕산읍 초금로 687-2,36.906934,127.5078988,진천군,299.0,270.0,246.0,223.0,205.0,190.0,175.0,159.0,166.0,204.0,214.0,202.0,193.0,180.0,171.0,5010,4725,4551,4240,3928,3800,3666,3583,3527,3613,3673,3552,3529,3554,3458,3330,3285,3361,3325,3240,3216,3114,0.9311882605266784,164.79960362788378,161.47471090401828,167.09008528210225,164.43017110300985,158.14981818015275,156.37654206075783,148.84011855332932
B000005334,6985251784,충북,충청북도교육청,의림초등학교,1945-10-20,충청북도 제천시 의림동 186,충청북도 제천시 독순로 33,37.141634,128.2074321,제천시,1283.0,1208.0,1163.0,1131.0,892.0,866.0,819.0,770.0,724.0,686.0,657.0,604.0,547.0,504.0,447.0,9810,8968,8281,7603,6950,6491,6247,6139,6087,6139,6214,6132,6102,6058,5887,5582,5266,4970,4584,4267,3837,3582,0.9122439844757374,562.4120130648267,499.38780736389174,440.3524754414967,363.3672115156709,300.14356212580867,214.3827758871945,163.52463521080688
B000005247,7099975764,충북,충청북도교육청,용암초등학교,1994-05-24,충청북도 청주시 상당구 용암동 2103,충청북도 청주시 상당구 원봉로 55,36.61430188,127.5078289,상당구,1261.0,1182.0,1128.0,1046.0,990.0,892.0,847.0,823.0,793.0,784.0,750.0,788.0,624.0,559.0,533.0,17762,16615,16076,15495,14851,15173,15104,14766,14320,14121,13856,13354,12395,11688,10620,9400,8103,6833,6464,6123,5964,5958,0.9548523442836431,305.49283041132446,160.303764711717,18.137139084499267,-23.169541904826247,-61.341840596858674,-79.14065435648672,-79.81230770590673
B000005411,7142842829,충북,충청북도교육청,안남초등학교,1934-04-22,충청북도 옥천군 안남면 연주리 416,충청북도 옥천군 안남면 연주길 60,36.3552713,127.6722418,옥천군,51.0,45.0,37.0,37.0,38.0,34.0,31.0,33.0,33.0,29.0,28.0,21.0,25.0,22.0,16.0,3612,3371,3099,2808,2583,2489,2416,2380,2337,2376,2301,2143,2067,1936,1856,1670,1513,1419,1289,1163,1005,912,0.9432152130505133,17.554656151320053,14.88106413908795,13.280314781445803,11.06651247832368,8.920827169143777,6.230205908426118,4.646485799269524
B000005338,7281410038,충북,충청북도교육청,화산초등학교,1980-03-03,충청북도 제천시 화산동 606,충청북도 제천시 내토로41길 18,37.129827,128.2134631,제천시,455.0,412.0,370.0,349.0,347.0,313.0,300.0,280.0,316.0,317.0,319.0,298.0,277.0,271.0,261.0,9810,8968,8281,7603,6950,6491,6247,6139,6087,6139,6214,6132,6102,6058,5887,5582,5266,4970,4584,4267,3837,3582,0.9548051078126668,271.4315502199819,258.1652455467811,245.73858040985877,229.53353735968307,216.2252507096683,198.17300067967983,187.46759659212853
B000005435,7336440384,충북,충청북도교육청,구룡초등학교,1945-04-28,충청북도 영동군 용산면 구촌리 141-1,충청북도 영동군 용산면 용산로 366,36.26402003,127.8280838,영동군,143.0,129.0,130.0,121.0,97.0,86.0,79.0,68.0,61.0,62.0,60.0,59.0,59.0,54.0,52.0,3340,3069,2873,2636,2385,2216,2082,2021,1990,1936,1931,1856,1804,1746,1632,1635,1590,1533,1494,1408,1310,1115,0.9822264777165574,47.758949218092724,45.038452189869034,41.59248928745235,39.23472519632516,34.03555309794211,28.110915125366077,16.32209466973009
B000005480,7521864175,충북,충청북도교육청,맹동초등학교,1923-06-18,충청북도 음성군 맹동면 쌍정리 94,충청북도 음성군 맹동면 대동로 9,36.92695855,127.5641072,음성군,137.0,118.0,121.0,96.0,94.0,89.0,68.0,59.0,69.0,92.0,90.0,85.0,88.0,88.0,83.0,7146,6677,6193,5713,5235,5073,4944,4927,4923,4951,5022,4884,4776,4690,4621,4504,4194,3955,3614,3199,2743,2374,0.864068914076194,72.88920851135562,65.69025800605914,60.14009939068541,52.2212538348593,42.58394912615596,31.99452515707469,23.425451813673405
B000005445,7553490638,충북,충청북도교육청,만승초등학교,1930-04-19,충청북도 진천군 광혜원면 광혜원리 486-1,충청북도 진천군 광혜원면 중리길 11,36.99231775,127.4420978,진천군,951.0,893.0,874.0,861.0,787.0,756.0,765.0,754.0,732.0,741.0,710.0,667.0,631.0,614.0,611.0,5010,4725,4551,4240,3928,3800,3666,3583,3527,3613,3673,3552,3529,3554,3458,3330,3285,3361,3325,3240,3216,3114,0.9082574767962646,649.7339213956966,641.2170041409496,655.6011310600778,648.7875972562803,632.7000868862026,628.1577310170043,608.852718572911
B000005481,7696773707,충북,충청북도교육청,부윤초등학교,1958-04-07,충청북도 음성군 대소면 부윤리 392,충청북도 음성군 대소면 신내로 110,36.94916445,127.524338,음성군,132.0,119.0,102.0,99.0,81.0,86.0,83.0,85.0,80.0,68.0,67.0,66.0,61.0,58.0,49.0,7146,6677,6193,5713,5235,5073,4944,4927,4923,4951,5022,4884,4776,4690,4621,4504,4194,3955,3614,3199,2743,2374,0.9359148197049821,59.5662304463081,50.87388264240573,44.17236288391325,34.61078029962064,22.97425017504166,10.188086953817532,-0.15861091598883093
B000005337,7784150421,충북,충청북도교육청,남당초등학교,1959-12-05,충청북도 제천시 영천동 760,충청북도 제천시 청풍호로2길 4-5,37.13106115,128.202003,제천시,254.0,272.0,239.0,211.0,151.0,152.0,153.0,180.0,175.0,163.0,161.0,158.0,148.0,144.0,130.0,9810,8968,8281,7603,6950,6491,6247,6139,6087,6139,6214,6132,6102,6058,5887,5582,5266,4970,4584,4267,3837,3582,0.9212633828549995,136.93852123604955,126.55213412999498,116.82311329647553,104.13594423654814,93.71668881686682,79.58331395736222,71.20189398253972
